Query_ID,N_Value,M_Value,Iteration_Number,Success_Probability,Confidence_Threshold,Stopping_Iteration,Stopped
Q0313,1000,50,3,0.9999,0.9,3,Yes
Q0314,1000,50,1,0.392,0.9,3,No
Q0314,1000,50,2,0.8161,0.9,3,No
Q0314,1000,50,3,0.9999,0.9,3,Yes
Q0315,1000,50,1,0.392,0.9,3,No
Q0315,1000,50,2,0.8161,0.9,3,No
Q0315,1000,50,3,0.9999,0.9,3,Yes
Q0316,1000,43,1,0.3439,0.9,3,No
Q0316,1000,43,2,0.7476,0.9,3,No
Q0316,1000,43,3,0.9882,0.9,3,Yes
Q0317,1000,38,1,0.3082,0.9,3,No
Q0317,1000,38,2,0.6906,0.9,3,No
Q0317,1000,38,3,0.9615,0.9,3,Yes
Q0318,1000,40,1,0.3226,0.9,3,No
Q0318,1000,40,2,0.7142,0.9,3,No
Q0318,1000,40,3,0.9742,0.9,3,Yes
Q0319,1000,45,1,0.3579,0.9,3,No
Q0319,1000,45,2,0.7685,0.9,3,No
Q0319,1000,45,3,0.9945,0.9,3,Yes
Q0320,1000,42,1,0.3368,0.9,3,No
Q0320,1000,42,2,0.7367,0.9,3,No
Q0320,1000,42,3,0.9842,0.9,3,Yes
Q0321,1000,8,1,0.0705,0.9,7,No
Q0321,1000,8,2,0.1875,0.9,7,No
Q0321,1000,8,3,0.3442,0.9,7,No
Q0321,1000,8,4,0.5207,0.9,7,No
Q0321,1000,8,5,0.6945,0.9,7,No
Q0321,1000,8,6,0.8437,0.9,7,No
Q0321,1000,8,7,0.9492,0.9,7,Yes
Q0322,1000,12,1,0.1046,0.9,6,No
Q0322,1000,12,2,0.2722,0.9,6,No
Q0322,1000,12,3,0.483,0.9,6,No
Q0322,1000,12,4,0.697,0.9,6,No
Q0322,1000,12,5,0.8737,0.9,6,No
Q0322,1000,12,6,0.9794,0.9,6,Yes
Q0323,1000,14,1,0.1213,0.9,5,No
Q0323,1000,14,2,0.3123,0.9,5,No
Q0323,1000,14,3,0.5447,0.9,5,No
Q0323,1000,14,4,0.7673,0.9,5,No
Q0323,1000,14,5,0.9308,0.9,5,Yes
Q0324,1000,1,1,0.009,0.9,20,No
Q0324,1000,1,2,0.0248,0.9,20,No
Q0324,1000,1,3,0.0482,0.9,20,No
Q0324,1000,1,4,0.0789,0.9,20,No
Q0324,1000,1,5,0.1162,0.9,20,No
Q0324,1000,1,6,0.1597,0.9,20,No
Q0324,1000,1,7,0.2087,0.9,20,No
Q0324,1000,1,8,0.2623,0.9,20,No
Q0324,1000,1,9,0.3197,0.9,20,No
Q0324,1000,1,10,0.38,0.9,20,No
Q0324,1000,1,11,0.4422,0.9,20,No
Q0324,1000,1,12,0.5053,0.9,20,No
Q0324,1000,1,13,0.5683,0.9,20,No
Q0324,1000,1,14,0.6303,0.9,20,No
Q0324,1000,1,15,0.6902,0.9,20,No
Q0324,1000,1,16,0.747,0.9,20,No
Q0324,1000,1,17,0.7999,0.9,20,No
Q0324,1000,1,18,0.848,0.9,20,No
Q0324,1000,1,19,0.8905,0.9,20,No
Q0324,1000,1,20,0.9268,0.9,20,Yes
Q0325,1000,1,1,0.009,0.9,20,No
Q0325,1000,1,2,0.0248,0.9,20,No
Q0325,1000,1,3,0.0482,0.9,20,No
Q0325,1000,1,4,0.0789,0.9,20,No
Q0325,1000,1,5,0.1162,0.9,20,No
Q0325,1000,1,6,0.1597,0.9,20,No
Q0325,1000,1,7,0.2087,0.9,20,No
Q0325,1000,1,8,0.2623,0.9,20,No
Q0325,1000,1,9,0.3197,0.9,20,No
Q0325,1000,1,10,0.38,0.9,20,No
Q0325,1000,1,11,0.4422,0.9,20,No
Q0325,1000,1,12,0.5053,0.9,20,No
Q0325,1000,1,13,0.5683,0.9,20,No
Q0325,1000,1,14,0.6303,0.9,20,No
Q0325,1000,1,15,0.6902,0.9,20,No
Q0325,1000,1,16,0.747,0.9,20,No
Q0325,1000,1,17,0.7999,0.9,20,No
Q0325,1000,1,18,0.848,0.9,20,No
Q0325,1000,1,19,0.8905,0.9,20,No
Q0325,1000,1,20,0.9268,0.9,20,Yes
Q0326,1000,1,1,0.009,0.9,20,No
Q0326,1000,1,2,0.0248,0.9,20,No
Q0326,1000,1,3,0.0482,0.9,20,No
Q0326,1000,1,4,0.0789,0.9,20,No
Q0326,1000,1,5,0.1162,0.9,20,No
Q0326,1000,1,6,0.1597,0.9,20,No
Q0326,1000,1,7,0.2087,0.9,20,No
Q0326,1000,1,8,0.2623,0.9,20,No
Q0326,1000,1,9,0.3197,0.9,20,No
Q0326,1000,1,10,0.38,0.9,20,No
Q0326,1000,1,11,0.4422,0.9,20,No
Q0326,1000,1,12,0.5053,0.9,20,No
Q0326,1000,1,13,0.5683,0.9,20,No
Q0326,1000,1,14,0.6303,0.9,20,No
Q0326,1000,1,15,0.6902,0.9,20,No
Q0326,1000,1,16,0.747,0.9,20,No
Q0326,1000,1,17,0.7999,0.9,20,No
Q0326,1000,1,18,0.848,0.9,20,No
Q0326,1000,1,19,0.8905,0.9,20,No
Q0326,1000,1,20,0.9268,0.9,20,Yes
Q0327,1000,1,1,0.009,0.9,20,No
Q0327,1000,1,2,0.0248,0.9,20,No
Q0327,1000,1,3,0.0482,0.9,20,No
Q0327,1000,1,4,0.0789,0.9,20,No
Q0327,1000,1,5,0.1162,0.9,20,No
Q0327,1000,1,6,0.1597,0.9,20,No
Q0327,1000,1,7,0.2087,0.9,20,No
Q0327,1000,1,8,0.2623,0.9,20,No
Q0327,1000,1,9,0.3197,0.9,20,No
Q0327,1000,1,10,0.38,0.9,20,No
Q0327,1000,1,11,0.4422,0.9,20,No
Q0327,1000,1,12,0.5053,0.9,20,No
Q0327,1000,1,13,0.5683,0.9,20,No
Q0327,1000,1,14,0.6303,0.9,20,No
Q0327,1000,1,15,0.6902,0.9,20,No
Q0327,1000,1,16,0.747,0.9,20,No
Q0327,1000,1,17,0.7999,0.9,20,No
Q0327,1000,1,18,0.848,0.9,20,No
Q0327,1000,1,19,0.8905,0.9,20,No
Q0327,1000,1,20,0.9268,0.9,20,Yes
Q0328,1000,1,1,0.009,0.9,20,No
Q0328,1000,1,2,0.0248,0.9,20,No
Q0328,1000,1,3,0.0482,0.9,20,No
Q0328,1000,1,4,0.0789,0.9,20,No
Q0328,1000,1,5,0.1162,0.9,20,No
Q0328,1000,1,6,0.1597,0.9,20,No
Q0328,1000,1,7,0.2087,0.9,20,No
Q0328,1000,1,8,0.2623,0.9,20,No
Q0328,1000,1,9,0.3197,0.9,20,No
Q0328,1000,1,10,0.38,0.9,20,No
Q0328,1000,1,11,0.4422,0.9,20,No
Q0328,1000,1,12,0.5053,0.9,20,No
Q0328,1000,1,13,0.5683,0.9,20,No
Q0328,1000,1,14,0.6303,0.9,20,No
Q0328,1000,1,15,0.6902,0.9,20,No
Q0328,1000,1,16,0.747,0.9,20,No
Q0328,1000,1,17,0.7999,0.9,20,No
Q0328,1000,1,18,0.848,0.9,20,No
Q0328,1000,1,19,0.8905,0.9,20,No
Q0328,1000,1,20,0.9268,0.9,20,Yes
Q0329,1000,2,1,0.0179,0.9,14,No
Q0329,1000,2,2,0.0492,0.9,14,No
Q0329,1000,2,3,0.0949,0.9,14,No
Q0329,1000,2,4,0.1535,0.9,14,No
Q0329,1000,2,5,0.2232,0.9,14,No
Q0329,1000,2,6,0.3018,0.9,14,No
Q0329,1000,2,7,0.3866,0.9,14,No
Q0329,1000,2,8,0.4751,0.9,14,No
Q0329,1000,2,9,0.5644,0.9,14,No
Q0329,1000,2,10,0.6516,0.9,14,No
Q0329,1000,2,11,0.734,0.9,14,No
Q0329,1000,2,12,0.8089,0.9,14,No
Q0329,1000,2,13,0.874,0.9,14,No
Q0329,1000,2,14,0.9271,0.9,14,Yes
Q0330,1000,2,1,0.0179,0.9,14,No
Q0330,1000,2,2,0.0492,0.9,14,No
Q0330,1000,2,3,0.0949,0.9,14,No
Q0330,1000,2,4,0.1535,0.9,14,No
Q0330,1000,2,5,0.2232,0.9,14,No
Q0330,1000,2,6,0.3018,0.9,14,No
Q0330,1000,2,7,0.3866,0.9,14,No
Q0330,1000,2,8,0.4751,0.9,14,No
Q0330,1000,2,9,0.5644,0.9,14,No
Q0330,1000,2,10,0.6516,0.9,14,No
Q0330,1000,2,11,0.734,0.9,14,No
Q0330,1000,2,12,0.8089,0.9,14,No
Q0330,1000,2,13,0.874,0.9,14,No
Q0330,1000,2,14,0.9271,0.9,14,Yes
Q0331,1000,2,1,0.0179,0.9,14,No
Q0331,1000,2,2,0.0492,0.9,14,No
Q0331,1000,2,3,0.0949,0.9,14,No
Q0331,1000,2,4,0.1535,0.9,14,No
Q0331,1000,2,5,0.2232,0.9,14,No
Q0331,1000,2,6,0.3018,0.9,14,No
Q0331,1000,2,7,0.3866,0.9,14,No
Q0331,1000,2,8,0.4751,0.9,14,No
Q0331,1000,2,9,0.5644,0.9,14,No
Q0331,1000,2,10,0.6516,0.9,14,No
Q0331,1000,2,11,0.734,0.9,14,No
Q0331,1000,2,12,0.8089,0.9,14,No
Q0331,1000,2,13,0.874,0.9,14,No
Q0331,1000,2,14,0.9271,0.9,14,Yes
Q0332,1000,2,1,0.0179,0.9,14,No
Q0332,1000,2,2,0.0492,0.9,14,No
Q0332,1000,2,3,0.0949,0.9,14,No
Q0332,1000,2,4,0.1535,0.9,14,No
Q0332,1000,2,5,0.2232,0.9,14,No
Q0332,1000,2,6,0.3018,0.9,14,No
Q0332,1000,2,7,0.3866,0.9,14,No
Q0332,1000,2,8,0.4751,0.9,14,No
Q0332,1000,2,9,0.5644,0.9,14,No
Q0332,1000,2,10,0.6516,0.9,14,No
Q0332,1000,2,11,0.734,0.9,14,No
Q0332,1000,2,12,0.8089,0.9,14,No
Q0332,1000,2,13,0.874,0.9,14,No
Q0332,1000,2,14,0.9271,0.9,14,Yes
Q0333,1000,2,1,0.0179,0.9,14,No
Q0333,1000,2,2,0.0492,0.9,14,No
Q0333,1000,2,3,0.0949,0.9,14,No
Q0333,1000,2,4,0.1535,0.9,14,No
Q0333,1000,2,5,0.2232,0.9,14,No
Q0333,1000,2,6,0.3018,0.9,14,No
Q0333,1000,2,7,0.3866,0.9,14,No
Q0333,1000,2,8,0.4751,0.9,14,No
Q0333,1000,2,9,0.5644,0.9,14,No
Q0333,1000,2,10,0.6516,0.9,14,No
Q0333,1000,2,11,0.734,0.9,14,No
Q0333,1000,2,12,0.8089,0.9,14,No
Q0333,1000,2,13,0.874,0.9,14,No
Q0333,1000,2,14,0.9271,0.9,14,Yes
Q0334,1000,1,1,0.009,0.9,20,No
Q0334,1000,1,2,0.0248,0.9,20,No
Q0334,1000,1,3,0.0482,0.9,20,No
Q0334,1000,1,4,0.0789,0.9,20,No
Q0334,1000,1,5,0.1162,0.9,20,No
Q0334,1000,1,6,0.1597,0.9,20,No
Q0334,1000,1,7,0.2087,0.9,20,No
Q0334,1000,1,8,0.2623,0.9,20,No
Q0334,1000,1,9,0.3197,0.9,20,No
Q0334,1000,1,10,0.38,0.9,20,No
Q0334,1000,1,11,0.4422,0.9,20,No
Q0334,1000,1,12,0.5053,0.9,20,No
Q0334,1000,1,13,0.5683,0.9,20,No
Q0334,1000,1,14,0.6303,0.9,20,No
Q0334,1000,1,15,0.6902,0.9,20,No
Q0334,1000,1,16,0.747,0.9,20,No
Q0334,1000,1,17,0.7999,0.9,20,No
Q0334,1000,1,18,0.848,0.9,20,No
Q0334,1000,1,19,0.8905,0.9,20,No
Q0334,1000,1,20,0.9268,0.9,20,Yes
Q0335,1000,1,1,0.009,0.9,20,No
Q0335,1000,1,2,0.0248,0.9,20,No
Q0335,1000,1,3,0.0482,0.9,20,No
Q0335,1000,1,4,0.0789,0.9,20,No
Q0335,1000,1,5,0.1162,0.9,20,No
Q0335,1000,1,6,0.1597,0.9,20,No
Q0335,1000,1,7,0.2087,0.9,20,No
Q0335,1000,1,8,0.2623,0.9,20,No
Q0335,1000,1,9,0.3197,0.9,20,No
Q0335,1000,1,10,0.38,0.9,20,No
Q0335,1000,1,11,0.4422,0.9,20,No
Q0335,1000,1,12,0.5053,0.9,20,No
Q0335,1000,1,13,0.5683,0.9,20,No
Q0335,1000,1,14,0.6303,0.9,20,No
Q0335,1000,1,15,0.6902,0.9,20,No
Q0335,1000,1,16,0.747,0.9,20,No
Q0335,1000,1,17,0.7999,0.9,20,No
Q0335,1000,1,18,0.848,0.9,20,No
Q0335,1000,1,19,0.8905,0.9,20,No
Q0335,1000,1,20,0.9268,0.9,20,Yes
Q0336,1000,1,1,0.009,0.9,20,No
Q0336,1000,1,2,0.0248,0.9,20,No
Q0336,1000,1,3,0.0482,0.9,20,No
Q0336,1000,1,4,0.0789,0.9,20,No
Q0336,1000,1,5,0.1162,0.9,20,No
Q0336,1000,1,6,0.1597,0.9,20,No
Q0336,1000,1,7,0.2087,0.9,20,No
Q0336,1000,1,8,0.2623,0.9,20,No
Q0336,1000,1,9,0.3197,0.9,20,No
Q0336,1000,1,10,0.38,0.9,20,No
Q0336,1000,1,11,0.4422,0.9,20,No
Q0336,1000,1,12,0.5053,0.9,20,No
Q0336,1000,1,13,0.5683,0.9,20,No
Q0336,1000,1,14,0.6303,0.9,20,No
Q0336,1000,1,15,0.6902,0.9,20,No
Q0336,1000,1,16,0.747,0.9,20,No
Q0336,1000,1,17,0.7999,0.9,20,No
Q0336,1000,1,18,0.848,0.9,20,No
Q0336,1000,1,19,0.8905,0.9,20,No
Q0336,1000,1,20,0.9268,0.9,20,Yes
Q0337,1000,1,1,0.009,0.9,20,No
Q0337,1000,1,2,0.0248,0.9,20,No
Q0337,1000,1,3,0.0482,0.9,20,No
Q0337,1000,1,4,0.0789,0.9,20,No
Q0337,1000,1,5,0.1162,0.9,20,No
Q0337,1000,1,6,0.1597,0.9,20,No
Q0337,1000,1,7,0.2087,0.9,20,No
Q0337,1000,1,8,0.2623,0.9,20,No
Q0337,1000,1,9,0.3197,0.9,20,No
Q0337,1000,1,10,0.38,0.9,20,No
Q0337,1000,1,11,0.4422,0.9,20,No
Q0337,1000,1,12,0.5053,0.9,20,No
Q0337,1000,1,13,0.5683,0.9,20,No
Q0337,1000,1,14,0.6303,0.9,20,No
Q0337,1000,1,15,0.6902,0.9,20,No
Q0337,1000,1,16,0.747,0.9,20,No
Q0337,1000,1,17,0.7999,0.9,20,No
Q0337,1000,1,18,0.848,0.9,20,No
Q0337,1000,1,19,0.8905,0.9,20,No
Q0337,1000,1,20,0.9268,0.9,20,Yes
Q0338,1000,1,1,0.009,0.9,20,No
Q0338,1000,1,2,0.0248,0.9,20,No
Q0338,1000,1,3,0.0482,0.9,20,No
Q0338,1000,1,4,0.0789,0.9,20,No
Q0338,1000,1,5,0.1162,0.9,20,No
Q0338,1000,1,6,0.1597,0.9,20,No
Q0338,1000,1,7,0.2087,0.9,20,No
Q0338,1000,1,8,0.2623,0.9,20,No
Q0338,1000,1,9,0.3197,0.9,20,No
Q0338,1000,1,10,0.38,0.9,20,No
Q0338,1000,1,11,0.4422,0.9,20,No
Q0338,1000,1,12,0.5053,0.9,20,No
Q0338,1000,1,13,0.5683,0.9,20,No
Q0338,1000,1,14,0.6303,0.9,20,No
Q0338,1000,1,15,0.6902,0.9,20,No
Q0338,1000,1,16,0.747,0.9,20,No
Q0338,1000,1,17,0.7999,0.9,20,No
Q0338,1000,1,18,0.848,0.9,20,No
Q0338,1000,1,19,0.8905,0.9,20,No
Q0338,1000,1,20,0.9268,0.9,20,Yes
Q0339,1000,1,1,0.009,0.9,20,No
Q0339,1000,1,2,0.0248,0.9,20,No
Q0339,1000,1,3,0.0482,0.9,20,No
Q0339,1000,1,4,0.0789,0.9,20,No
Q0339,1000,1,5,0.1162,0.9,20,No
Q0339,1000,1,6,0.1597,0.9,20,No
Q0339,1000,1,7,0.2087,0.9,20,No
Q0339,1000,1,8,0.2623,0.9,20,No
Q0339,1000,1,9,0.3197,0.9,20,No
Q0339,1000,1,10,0.38,0.9,20,No
Q0339,1000,1,11,0.4422,0.9,20,No
Q0339,1000,1,12,0.5053,0.9,20,No
Q0339,1000,1,13,0.5683,0.9,20,No
Q0339,1000,1,14,0.6303,0.9,20,No
Q0339,1000,1,15,0.6902,0.9,20,No
Q0339,1000,1,16,0.747,0.9,20,No
Q0339,1000,1,17,0.7999,0.9,20,No
Q0339,1000,1,18,0.848,0.9,20,No
Q0339,1000,1,19,0.8905,0.9,20,No
Q0339,1000,1,20,0.9268,0.9,20,Yes
Q0340,1000,1,1,0.009,0.9,20,No
Q0340,1000,1,2,0.0248,0.9,20,No
Q0340,1000,1,3,0.0482,0.9,20,No
Q0340,1000,1,4,0.0789,0.9,20,No
Q0340,1000,1,5,0.1162,0.9,20,No
Q0340,1000,1,6,0.1597,0.9,20,No
Q0340,1000,1,7,0.2087,0.9,20,No
Q0340,1000,1,8,0.2623,0.9,20,No
Q0340,1000,1,9,0.3197,0.9,20,No
Q0340,1000,1,10,0.38,0.9,20,No
Q0340,1000,1,11,0.4422,0.9,20,No
Q0340,1000,1,12,0.5053,0.9,20,No
Q0340,1000,1,13,0.5683,0.9,20,No
Q0340,1000,1,14,0.6303,0.9,20,No
Q0340,1000,1,15,0.6902,0.9,20,No
Q0340,1000,1,16,0.747,0.9,20,No
Q0340,1000,1,17,0.7999,0.9,20,No
Q0340,1000,1,18,0.848,0.9,20,No
Q0340,1000,1,19,0.8905,0.9,20,No
Q0340,1000,1,20,0.9268,0.9,20,Yes
Q0341,1000,1,1,0.009,0.9,20,No
Q0341,1000,1,2,0.0248,0.9,20,No
Q0341,1000,1,3,0.0482,0.9,20,No
Q0341,1000,1,4,0.0789,0.9,20,No
Q0341,1000,1,5,0.1162,0.9,20,No
Q0341,1000,1,6,0.1597,0.9,20,No
Q0341,1000,1,7,0.2087,0.9,20,No
Q0341,1000,1,8,0.2623,0.9,20,No
Q0341,1000,1,9,0.3197,0.9,20,No
Q0341,1000,1,10,0.38,0.9,20,No
Q0341,1000,1,11,0.4422,0.9,20,No
Q0341,1000,1,12,0.5053,0.9,20,No
Q0341,1000,1,13,0.5683,0.9,20,No
Q0341,1000,1,14,0.6303,0.9,20,No
Q0341,1000,1,15,0.6902,0.9,20,No
Q0341,1000,1,16,0.747,0.9,20,No
Q0341,1000,1,17,0.7999,0.9,20,No
Q0341,1000,1,18,0.848,0.9,20,No
Q0341,1000,1,19,0.8905,0.9,20,No
Q0341,1000,1,20,0.9268,0.9,20,Yes
Q0342,1000,1,1,0.009,0.9,20,No
Q0342,1000,1,2,0.0248,0.9,20,No
Q0342,1000,1,3,0.0482,0.9,20,No
Q0342,1000,1,4,0.0789,0.9,20,No
Q0342,1000,1,5,0.1162,0.9,20,No
Q0342,1000,1,6,0.1597,0.9,20,No
Q0342,1000,1,7,0.2087,0.9,20,No
Q0342,1000,1,8,0.2623,0.9,20,No
Q0342,1000,1,9,0.3197,0.9,20,No
Q0342,1000,1,10,0.38,0.9,20,No
Q0342,1000,1,11,0.4422,0.9,20,No
Q0342,1000,1,12,0.5053,0.9,20,No
Q0342,1000,1,13,0.5683,0.9,20,No
Q0342,1000,1,14,0.6303,0.9,20,No
Q0342,1000,1,15,0.6902,0.9,20,No
Q0342,1000,1,16,0.747,0.9,20,No
Q0342,1000,1,17,0.7999,0.9,20,No
Q0342,1000,1,18,0.848,0.9,20,No
Q0342,1000,1,19,0.8905,0.9,20,No
Q0342,1000,1,20,0.9268,0.9,20,Yes
Q0343,1000,1,1,0.009,0.9,20,No
Q0343,1000,1,2,0.0248,0.9,20,No
Q0343,1000,1,3,0.0482,0.9,20,No
Q0343,1000,1,4,0.0789,0.9,20,No
Q0343,1000,1,5,0.1162,0.9,20,No
Q0343,1000,1,6,0.1597,0.9,20,No
Q0343,1000,1,7,0.2087,0.9,20,No
Q0343,1000,1,8,0.2623,0.9,20,No
Q0343,1000,1,9,0.3197,0.9,20,No
Q0343,1000,1,10,0.38,0.9,20,No
Q0343,1000,1,11,0.4422,0.9,20,No
Q0343,1000,1,12,0.5053,0.9,20,No
Q0343,1000,1,13,0.5683,0.9,20,No
Q0343,1000,1,14,0.6303,0.9,20,No
Q0343,1000,1,15,0.6902,0.9,20,No
Q0343,1000,1,16,0.747,0.9,20,No
Q0343,1000,1,17,0.7999,0.9,20,No
Q0343,1000,1,18,0.848,0.9,20,No
Q0343,1000,1,19,0.8905,0.9,20,No
Q0343,1000,1,20,0.9268,0.9,20,Yes
Q0344,1000,1,1,0.009,0.9,20,No
Q0344,1000,1,2,0.0248,0.9,20,No
Q0344,1000,1,3,0.0482,0.9,20,No
Q0344,1000,1,4,0.0789,0.9,20,No
Q0344,1000,1,5,0.1162,0.9,20,No
Q0344,1000,1,6,0.1597,0.9,20,No
Q0344,1000,1,7,0.2087,0.9,20,No
Q0344,1000,1,8,0.2623,0.9,20,No
Q0344,1000,1,9,0.3197,0.9,20,No
Q0344,1000,1,10,0.38,0.9,20,No
Q0344,1000,1,11,0.4422,0.9,20,No
Q0344,1000,1,12,0.5053,0.9,20,No
Q0344,1000,1,13,0.5683,0.9,20,No
Q0344,1000,1,14,0.6303,0.9,20,No
Q0344,1000,1,15,0.6902,0.9,20,No
Q0344,1000,1,16,0.747,0.9,20,No
Q0344,1000,1,17,0.7999,0.9,20,No
Q0344,1000,1,18,0.848,0.9,20,No
Q0344,1000,1,19,0.8905,0.9,20,No
Q0344,1000,1,20,0.9268,0.9,20,Yes
Q0345,1000,1,1,0.009,0.9,20,No
Q0345,1000,1,2,0.0248,0.9,20,No
Q0345,1000,1,3,0.0482,0.9,20,No
Q0345,1000,1,4,0.0789,0.9,20,No
Q0345,1000,1,5,0.1162,0.9,20,No
Q0345,1000,1,6,0.1597,0.9,20,No
Q0345,1000,1,7,0.2087,0.9,20,No
Q0345,1000,1,8,0.2623,0.9,20,No
Q0345,1000,1,9,0.3197,0.9,20,No
Q0345,1000,1,10,0.38,0.9,20,No
Q0345,1000,1,11,0.4422,0.9,20,No
Q0345,1000,1,12,0.5053,0.9,20,No
Q0345,1000,1,13,0.5683,0.9,20,No
Q0345,1000,1,14,0.6303,0.9,20,No
Q0345,1000,1,15,0.6902,0.9,20,No
Q0345,1000,1,16,0.747,0.9,20,No
Q0345,1000,1,17,0.7999,0.9,20,No
Q0345,1000,1,18,0.848,0.9,20,No
Q0345,1000,1,19,0.8905,0.9,20,No
Q0345,1000,1,20,0.9268,0.9,20,Yes
Q0346,1000,1,1,0.009,0.9,20,No
Q0346,1000,1,2,0.0248,0.9,20,No
Q0346,1000,1,3,0.0482,0.9,20,No
Q0346,1000,1,4,0.0789,0.9,20,No
Q0346,1000,1,5,0.1162,0.9,20,No
Q0346,1000,1,6,0.1597,0.9,20,No
Q0346,1000,1,7,0.2087,0.9,20,No
Q0346,1000,1,8,0.2623,0.9,20,No
Q0346,1000,1,9,0.3197,0.9,20,No
Q0346,1000,1,10,0.38,0.9,20,No
Q0346,1000,1,11,0.4422,0.9,20,No
Q0346,1000,1,12,0.5053,0.9,20,No
Q0346,1000,1,13,0.5683,0.9,20,No
Q0346,1000,1,14,0.6303,0.9,20,No
Q0346,1000,1,15,0.6902,0.9,20,No
Q0346,1000,1,16,0.747,0.9,20,No
Q0346,1000,1,17,0.7999,0.9,20,No
Q0346,1000,1,18,0.848,0.9,20,No
Q0346,1000,1,19,0.8905,0.9,20,No
Q0346,1000,1,20,0.9268,0.9,20,Yes
Q0347,1000,1,1,0.009,0.9,20,No
Q0347,1000,1,2,0.0248,0.9,20,No
Q0347,1000,1,3,0.0482,0.9,20,No
Q0347,1000,1,4,0.0789,0.9,20,No
Q0347,1000,1,5,0.1162,0.9,20,No
Q0347,1000,1,6,0.1597,0.9,20,No
Q0347,1000,1,7,0.2087,0.9,20,No
Q0347,1000,1,8,0.2623,0.9,20,No
Q0347,1000,1,9,0.3197,0.9,20,No
Q0347,1000,1,10,0.38,0.9,20,No
Q0347,1000,1,11,0.4422,0.9,20,No
Q0347,1000,1,12,0.5053,0.9,20,No
Q0347,1000,1,13,0.5683,0.9,20,No
Q0347,1000,1,14,0.6303,0.9,20,No
Q0347,1000,1,15,0.6902,0.9,20,No
Q0347,1000,1,16,0.747,0.9,20,No
Q0347,1000,1,17,0.7999,0.9,20,No
Q0347,1000,1,18,0.848,0.9,20,No
Q0347,1000,1,19,0.8905,0.9,20,No
Q0347,1000,1,20,0.9268,0.9,20,Yes
Q0348,1000,1,1,0.009,0.9,20,No
Q0348,1000,1,2,0.0248,0.9,20,No
Q0348,1000,1,3,0.0482,0.9,20,No
Q0348,1000,1,4,0.0789,0.9,20,No
Q0348,1000,1,5,0.1162,0.9,20,No
Q0348,1000,1,6,0.1597,0.9,20,No
Q0348,1000,1,7,0.2087,0.9,20,No
Q0348,1000,1,8,0.2623,0.9,20,No
Q0348,1000,1,9,0.3197,0.9,20,No
Q0348,1000,1,10,0.38,0.9,20,No
Q0348,1000,1,11,0.4422,0.9,20,No
Q0348,1000,1,12,0.5053,0.9,20,No
Q0348,1000,1,13,0.5683,0.9,20,No
Q0348,1000,1,14,0.6303,0.9,20,No
Q0348,1000,1,15,0.6902,0.9,20,No
Q0348,1000,1,16,0.747,0.9,20,No
Q0348,1000,1,17,0.7999,0.9,20,No
Q0348,1000,1,18,0.848,0.9,20,No
Q0348,1000,1,19,0.8905,0.9,20,No
Q0348,1000,1,20,0.9268,0.9,20,Yes
Q0349,1000,1,1,0.009,0.9,20,No
Q0349,1000,1,2,0.0248,0.9,20,No
Q0349,1000,1,3,0.0482,0.9,20,No
Q0349,1000,1,4,0.0789,0.9,20,No
Q0349,1000,1,5,0.1162,0.9,20,No
Q0349,1000,1,6,0.1597,0.9,20,No
Q0349,1000,1,7,0.2087,0.9,20,No
Q0349,1000,1,8,0.2623,0.9,20,No
Q0349,1000,1,9,0.3197,0.9,20,No
Q0349,1000,1,10,0.38,0.9,20,No
Q0349,1000,1,11,0.4422,0.9,20,No
Q0349,1000,1,12,0.5053,0.9,20,No
Q0349,1000,1,13,0.5683,0.9,20,No
Q0349,1000,1,14,0.6303,0.9,20,No
Q0349,1000,1,15,0.6902,0.9,20,No
Q0349,1000,1,16,0.747,0.9,20,No
Q0349,1000,1,17,0.7999,0.9,20,No
Q0349,1000,1,18,0.848,0.9,20,No
Q0349,1000,1,19,0.8905,0.9,20,No
Q0349,1000,1,20,0.9268,0.9,20,Yes
Q0350,1000,1,1,0.009,0.9,20,No
Q0350,1000,1,2,0.0248,0.9,20,No
Q0350,1000,1,3,0.0482,0.9,20,No
Q0350,1000,1,4,0.0789,0.9,20,No
Q0350,1000,1,5,0.1162,0.9,20,No
Q0350,1000,1,6,0.1597,0.9,20,No
Q0350,1000,1,7,0.2087,0.9,20,No
Q0350,1000,1,8,0.2623,0.9,20,No
Q0350,1000,1,9,0.3197,0.9,20,No
Q0350,1000,1,10,0.38,0.9,20,No
Q0350,1000,1,11,0.4422,0.9,20,No
Q0350,1000,1,12,0.5053,0.9,20,No
Q0350,1000,1,13,0.5683,0.9,20,No
Q0350,1000,1,14,0.6303,0.9,20,No
Q0350,1000,1,15,0.6902,0.9,20,No
Q0350,1000,1,16,0.747,0.9,20,No
Q0350,1000,1,17,0.7999,0.9,20,No
Q0350,1000,1,18,0.848,0.9,20,No
Q0350,1000,1,19,0.8905,0.9,20,No
Q0350,1000,1,20,0.9268,0.9,20,Yes
Q0351,1000,1,1,0.009,0.9,20,No
Q0351,1000,1,2,0.0248,0.9,20,No
Q0351,1000,1,3,0.0482,0.9,20,No
Q0351,1000,1,4,0.0789,0.9,20,No
Q0351,1000,1,5,0.1162,0.9,20,No
Q0351,1000,1,6,0.1597,0.9,20,No
Q0351,1000,1,7,0.2087,0.9,20,No
Q0351,1000,1,8,0.2623,0.9,20,No
